,close,high,low,open,volume
2015. 11. 15.,0.124628,0.124901,0.103025,0.113011,"1,779"
2015. 11. 14.,0.112962,0.135245,0.106252,0.134623,"1,387"
2015. 11. 13.,0.134674,0.135309,0.117697,0.119970,"1,721"
2015. 11. 12.,0.119848,0.136783,0.100744,0.113125,"2,408"
2015. 11. 11.,0.112046,0.133338,0.093311,0.132044,"3,783"
2015. 11. 10.,0.130878,0.151565,0.126734,0.129005,"2,671"
2015. 11. 09.,0.129097,0.137371,0.118965,0.119784,810
2015. 11. 08.,0.121003,0.155778,0.117753,0.140899,"5,562"
2015. 11. 07.,0.141707,0.167714,0.108666,0.123509,"5,416"
2015. 11. 06.,0.119830,0.144023,0.091645,0.097027,"5,009"
2015. 11. 05.,0.096604,0.138730,0.095114,0.103044,"2,063"
2015. 11. 04.,0.101837,0.136353,0.084377,0.112973,"3,628"
2015. 11. 03.,0.112904,0.156959,0.074886,0.126656,"7,415"
2015. 11. 02.,0.126416,0.144578,0.125791,0.132922,"1,758"
2015. 11. 01.,0.132714,0.138940,0.110468,0.119702,"1,786"
2015. 10. 31.,0.119383,0.131237,0.112495,0.121924,817
2015. 10. 30.,0.121739,0.132959,0.110153,0.127028,"2,779"
2015. 10. 29.,0.126992,0.129244,0.110645,0.119106,"2,471"
2015. 10. 28.,0.119221,0.143586,0.118270,0.130548,"5,977"
2015. 10. 27.,0.130548,0.151706,0.114904,0.146016,"19,798"
2015. 10. 26.,0.146076,0.171171,0.135692,0.136141,"8,529"
2015. 10. 25.,0.136166,0.151146,0.135691,0.139025,859
2015. 10. 24.,0.139129,0.140530,0.097507,0.130358,"33,653"
2015. 10. 23.,0.124429,0.139314,0.117675,0.117675,"5,728"
2015. 10. 22.,0.117835,0.136618,0.111978,0.129400,"4,294"
2015. 10. 21.,0.129291,0.135385,0.121419,0.131960,"3,701"
2015. 10. 20.,0.132037,0.143248,0.120032,0.142932,"2,645"
2015. 10. 19.,0.142859,0.149596,0.120665,0.149261,"3,507"
2015. 10. 18.,0.149137,0.175212,0.140417,0.172002,"10,207"
2015. 10. 17.,0.171832,0.193477,0.109555,0.110385,"31,107"
2015. 10. 16.,0.110437,0.124703,0.109109,0.112384,"1,660"
2015. 10. 15.,0.112394,0.119577,0.099800,0.105885,"3,592"
2015. 10. 14.,0.105835,0.125915,0.105835,0.125804,"3,804"
2015. 10. 13.,0.125812,0.132227,0.113410,0.125054,"5,305"
2015. 10. 12.,0.125110,0.132991,0.114275,0.123445,"8,223"
2015. 10. 11.,0.123532,0.128138,0.122186,0.127266,"1,989"
2015. 10. 10.,0.127369,0.127397,0.112380,0.126745,"4,546"
2015. 10. 09.,0.126844,0.136862,0.101715,0.130949,"16,868"
2015. 10. 08.,0.130844,0.154606,0.130844,0.153137,"11,049"
2015. 10. 07.,0.153070,0.192327,0.132923,0.190289,"20,557"
2015. 10. 06.,0.188214,0.274959,0.162177,0.210281,"29,947"
