,close,high,low,open,volume
2018. 02. 08.,0.356584,0.367504,0.336822,0.344464,"346,383,000"
2018. 02. 07.,0.340447,0.377219,0.332507,0.367267,"679,744,000"
2018. 02. 06.,0.369753,0.378719,0.266523,0.331209,"1,338,390,000"
2018. 02. 05.,0.327371,0.399523,0.319646,0.385044,"658,548,000"
2018. 02. 04.,0.379303,0.480140,0.369823,0.433865,"814,754,000"
2018. 02. 03.,0.438836,0.501639,0.330815,0.400965,"1,404,500,000"
2018. 02. 02.,0.390534,0.419460,0.274734,0.419460,"1,438,810,000"
2018. 02. 01.,0.421672,0.535322,0.412045,0.515912,"595,624,000"
2018. 01. 31.,0.519315,0.550252,0.471337,0.527598,"505,904,000"
2018. 01. 30.,0.531913,0.624799,0.523418,0.624799,"359,622,000"
2018. 01. 29.,0.623204,0.669373,0.620760,0.669373,"238,318,000"
2018. 01. 28.,0.670286,0.681946,0.620560,0.620560,"325,146,000"
2018. 01. 27.,0.616833,0.632956,0.595269,0.623477,"331,309,000"
2018. 01. 26.,0.623382,0.652848,0.566218,0.633903,"810,062,000"
2018. 01. 25.,0.637495,0.683023,0.621560,0.629337,"654,814,000"
2018. 01. 24.,0.622208,0.636009,0.544753,0.563369,"689,838,000"
2018. 01. 23.,0.563070,0.592231,0.520013,0.566537,"375,958,000"
2018. 01. 22.,0.570458,0.631485,0.521889,0.614983,"522,984,000"
2018. 01. 21.,0.613163,0.706391,0.590793,0.706391,"847,731,000"
2018. 01. 20.,0.707510,0.726242,0.647644,0.656564,"738,799,000"
2018. 01. 19.,0.650498,0.688520,0.615936,0.649544,"584,574,000"
2018. 01. 18.,0.659843,0.711008,0.591528,0.631295,"1,285,490,000"
2018. 01. 17.,0.629102,0.678517,0.440620,0.624123,"1,713,770,000"
2018. 01. 16.,0.626493,0.780621,0.479944,0.780621,"1,632,650,000"
2018. 01. 15.,0.778587,0.884506,0.777413,0.795761,"972,993,000"
2018. 01. 14.,0.802262,0.881961,0.749514,0.881961,"160,712,000"
2018. 01. 13.,0.884124,0.969325,0.836486,0.917410,"313,215,000"
2018. 01. 12.,0.897508,0.932269,0.659967,0.695769,"365,795,000"
2018. 01. 11.,0.688412,0.791522,0.572500,0.791522,"229,001,000"
2018. 01. 10.,0.793121,0.816252,0.676835,0.815872,"236,472,000"
2018. 01. 09.,0.814743,0.919436,0.796177,0.898185,"209,492,000"
2018. 01. 08.,0.899002,0.999329,0.764328,0.999329,"264,461,000"
2018. 01. 07.,1.01,1.04,0.991391,1.02,"226,067,000"
2018. 01. 06.,1.03,1.05,0.929183,0.997000,"297,615,000"
2018. 01. 05.,0.999559,1.25,0.903503,1.17,"508,100,000"
2018. 01. 04.,1.11,1.33,1.04,1.09,"593,430,000"
2018. 01. 03.,1.08,1.09,0.778578,0.779681,"657,398,000"
2018. 01. 02.,0.782587,0.794646,0.697856,0.724676,"289,712,000"
2018. 01. 01.,0.728657,0.730051,0.671941,0.718847,"150,186,000"
2017. 12. 31.,0.719695,0.754446,0.642297,0.642581,"305,947,000"
2017. 12. 30.,0.639243,0.777385,0.471556,0.528316,"645,156,000"
2017. 12. 29.,0.529299,0.556879,0.403945,0.410457,"266,403,000"
2017. 12. 28.,0.407701,0.418934,0.367887,0.412020,"82,263,800"
2017. 12. 27.,0.414176,0.430827,0.401098,0.427107,"82,067,500"
2017. 12. 26.,0.428465,0.430086,0.405608,0.413573,"94,896,000"
2017. 12. 25.,0.416363,0.439700,0.362807,0.392330,"122,194,000"
2017. 12. 24.,0.390029,0.416661,0.347039,0.416661,"67,372,300"
2017. 12. 23.,0.414027,0.450368,0.392567,0.414420,"88,865,000"
2017. 12. 22.,0.407150,0.478974,0.293641,0.478974,"150,973,000"
2017. 12. 21.,0.477851,0.523619,0.456527,0.490049,"162,926,000"
