,close,high,low,open,volume
2017. 09. 25.,9.36,9.60,8.03,8.03,"82,385,100"
2017. 09. 24.,8.04,8.28,7.79,8.10,"28,266,800"
2017. 09. 23.,8.11,8.21,7.48,7.70,"40,760,800"
2017. 09. 22.,7.68,7.91,7.27,7.34,"42,861,600"
2017. 09. 21.,7.38,8.81,7.34,8.77,"38,239,000"
2017. 09. 20.,8.79,9.05,8.47,8.92,"38,916,900"
2017. 09. 19.,8.91,9.70,8.75,9.65,"66,250,600"
2017. 09. 18.,9.62,10.51,8.31,8.31,"167,586,000"
2017. 09. 17.,8.27,8.79,7.59,8.19,"69,847,200"
2017. 09. 16.,8.25,8.97,7.44,8.49,"97,992,200"
2017. 09. 15.,8.47,9.31,5.91,7.72,"242,984,000"
2017. 09. 14.,7.60,12.18,7.60,11.94,"137,040,000"
2017. 09. 13.,11.94,13.53,11.60,13.45,"185,348,000"
2017. 09. 12.,13.51,15.31,12.86,14.38,"156,187,000"
2017. 09. 11.,14.28,14.79,12.55,12.64,"165,283,000"
2017. 09. 10.,12.78,13.34,11.38,13.27,"172,687,000"
2017. 09. 09.,13.32,13.63,12.46,13.40,"99,008,100"
2017. 09. 08.,13.50,16.07,12.44,14.74,"294,169,000"
2017. 09. 07.,14.74,14.77,10.69,11.40,"195,986,000"
2017. 09. 06.,11.40,12.49,10.34,11.73,"141,347,000"
2017. 09. 05.,11.71,12.07,8.77,11.07,"218,917,000"
2017. 09. 04.,10.98,15.44,10.22,15.29,"161,203,000"
2017. 09. 03.,15.29,16.74,14.19,16.41,"98,105,400"
2017. 09. 02.,16.39,19.06,15.51,18.26,"123,479,000"
2017. 09. 01.,18.26,18.47,16.94,17.30,"73,618,500"
2017. 08. 31.,17.30,18.08,16.69,16.72,"76,872,500"
2017. 08. 30.,16.84,19.05,14.58,19.05,"145,512,000"
2017. 08. 29.,19.15,20.04,16.28,16.28,"216,784,000"
2017. 08. 28.,16.24,16.35,14.86,15.66,"82,850,200"
2017. 08. 27.,15.70,15.86,14.74,15.42,"56,474,400"
2017. 08. 26.,15.41,15.89,12.97,13.26,"88,172,500"
2017. 08. 25.,13.32,13.85,12.85,13.75,"26,327,100"
2017. 08. 24.,13.78,14.13,11.64,11.87,"72,955,500"
2017. 08. 23.,11.90,12.47,11.04,11.05,"36,722,000"
2017. 08. 22.,11.06,11.41,10.17,11.20,"25,086,300"
2017. 08. 21.,11.23,11.87,10.82,11.80,"29,380,800"
2017. 08. 20.,11.79,12.35,10.82,11.54,"40,638,800"
2017. 08. 19.,11.64,12.36,9.69,11.62,"54,327,300"
2017. 08. 18.,11.63,13.09,11.00,13.09,"43,226,400"
2017. 08. 17.,13.06,14.37,12.82,14.36,"50,489,100"
2017. 08. 16.,14.35,15.42,14.15,14.67,"59,126,000"
2017. 08. 15.,14.68,15.30,13.83,15.01,"62,353,100"
2017. 08. 14.,15.06,17.16,14.36,15.10,"103,750,000"
2017. 08. 13.,15.17,15.84,12.79,13.92,"75,650,500"
2017. 08. 12.,13.90,15.47,12.85,14.73,"59,321,200"
2017. 08. 11.,14.73,16.36,14.33,15.63,"91,215,900"
2017. 08. 10.,15.77,16.99,12.42,12.55,"133,259,000"
2017. 08. 09.,12.55,12.63,11.07,11.49,"52,016,000"
2017. 08. 08.,11.50,12.74,10.84,12.64,"63,155,600"
2017. 08. 07.,12.65,12.84,9.88,10.03,"95,630,200"
2017. 08. 06.,10.07,10.83,9.08,9.34,"54,977,800"
2017. 08. 05.,9.38,9.52,7.80,8.22,"42,482,900"
2017. 08. 04.,8.22,8.71,7.68,7.68,"31,879,600"
2017. 08. 03.,7.65,7.86,6.17,6.42,"30,278,900"
2017. 08. 02.,6.43,6.69,6.32,6.56,"11,978,000"
2017. 08. 01.,6.49,6.67,5.74,6.12,"20,864,300"
2017. 07. 31.,6.12,6.36,5.43,5.53,"13,123,400"
2017. 07. 30.,5.53,5.84,5.46,5.77,"3,168,030"
2017. 07. 29.,5.78,5.86,5.38,5.80,"5,188,990"
2017. 07. 28.,5.75,6.31,5.74,6.23,"7,599,310"
2017. 07. 27.,6.21,6.42,6.02,6.29,"10,757,800"
2017. 07. 26.,6.26,6.49,5.28,6.14,"20,824,500"
2017. 07. 25.,6.13,7.61,5.68,7.31,"22,782,500"
2017. 07. 24.,7.26,7.30,6.46,6.67,"12,601,300"
2017. 07. 23.,6.64,7.62,6.14,7.55,"23,752,700"
2017. 07. 22.,7.52,7.99,7.48,7.81,"16,650,500"
2017. 07. 21.,7.84,9.15,7.01,7.84,"48,210,600"
2017. 07. 20.,7.59,7.68,5.69,5.69,"33,148,900"
2017. 07. 19.,5.62,6.62,4.79,5.18,"29,526,300"
2017. 07. 18.,5.18,5.35,4.27,4.41,"16,788,400"
2017. 07. 17.,4.38,4.47,3.91,3.91,"7,531,300"
2017. 07. 16.,3.93,4.24,3.71,3.93,"5,467,430"
2017. 07. 15.,3.88,4.55,3.86,4.54,"6,403,170"
2017. 07. 14.,4.53,5.18,4.47,5.11,"6,385,700"
2017. 07. 13.,5.11,6.12,5.02,5.65,"8,076,010"
2017. 07. 12.,5.59,5.69,4.36,4.67,"11,808,500"
2017. 07. 11.,4.82,5.42,3.89,5.23,"11,515,200"
2017. 07. 10.,5.38,6.75,5.03,6.42,"5,648,270"
2017. 07. 09.,6.36,7.58,6.35,6.91,"6,985,260"
2017. 07. 08.,6.86,7.11,5.64,6.90,"12,481,200"
2017. 07. 07.,6.87,8.75,6.67,8.73,"7,176,910"
2017. 07. 06.,8.75,9.35,7.95,8.44,"13,670,300"
2017. 07. 05.,8.30,9.33,7.96,9.33,"8,151,290"
2017. 07. 04.,9.27,9.94,8.92,9.24,"8,178,690"
2017. 07. 03.,9.19,10.08,8.56,9.33,"15,403,500"
2017. 07. 02.,9.45,10.41,8.18,10.41,"23,967,300"
2017. 07. 01.,10.39,12.12,10.37,11.96,"10,832,000"
2017. 06. 30.,12.03,12.57,11.66,12.46,"14,022,600"
2017. 06. 29.,12.48,14.09,12.33,14.09,"18,516,000"
2017. 06. 28.,13.83,15.68,12.97,14.68,"40,650,500"
2017. 06. 27.,14.47,15.19,11.94,12.27,"42,563,100"
2017. 06. 26.,12.61,14.96,10.64,14.96,"25,803,900"
2017. 06. 25.,14.92,16.70,14.36,16.34,"22,702,400"
2017. 06. 24.,16.35,18.85,16.02,16.80,"34,660,100"
2017. 06. 23.,16.99,18.58,11.97,12.13,"66,737,400"
2017. 06. 22.,12.10,12.45,11.74,11.92,"16,740,600"
2017. 06. 21.,11.83,12.55,11.38,11.40,"10,464,200"
2017. 06. 20.,11.49,12.88,10.44,10.57,"22,123,200"
2017. 06. 19.,10.59,11.30,10.26,10.49,"12,893,100"
2017. 06. 18.,10.58,11.29,10.40,11.25,"5,475,110"
2017. 06. 17.,11.25,11.45,11.02,11.24,"6,961,310"
2017. 06. 16.,11.29,11.73,10.69,11.11,"7,179,610"
2017. 06. 15.,11.11,11.80,9.80,11.80,"13,740,900"
2017. 06. 14.,11.77,13.01,11.29,12.40,"18,671,800"
2017. 06. 13.,12.42,12.52,10.97,11.06,"16,198,200"
2017. 06. 12.,10.96,11.82,10.87,11.77,"8,663,550"
2017. 06. 11.,11.76,12.23,11.10,11.36,"11,384,700"
2017. 06. 10.,11.33,12.10,11.12,11.75,"14,370,200"
2017. 06. 09.,11.74,13.12,11.30,12.35,"14,694,100"
2017. 06. 08.,12.35,12.54,10.26,10.92,"12,978,300"
2017. 06. 07.,10.97,11.86,10.93,11.57,"6,104,140"
2017. 06. 06.,11.50,12.02,10.17,10.98,"11,135,000"
2017. 06. 05.,11.17,12.58,10.88,12.13,"10,290,000"
2017. 06. 04.,12.15,12.78,11.34,12.73,"15,253,900"
2017. 06. 03.,12.54,13.70,11.39,13.17,"39,565,100"
2017. 06. 02.,13.46,13.60,7.86,7.86,"54,232,400"
2017. 06. 01.,7.79,8.37,4.78,4.86,"28,193,200"
2017. 05. 31.,4.86,4.88,4.50,4.61,"3,011,070"
2017. 05. 30.,4.65,5.07,4.53,4.62,"2,836,480"
2017. 05. 29.,4.60,4.88,4.36,4.64,"2,205,420"
2017. 05. 28.,4.62,5.06,4.19,4.86,"4,353,380"
2017. 05. 27.,4.53,4.53,3.19,4.05,"7,046,840"
2017. 05. 26.,4.10,5.33,3.39,4.66,"5,116,020"
2017. 05. 25.,4.66,6.29,4.57,6.19,"6,211,020"
2017. 05. 24.,6.19,6.76,5.68,6.42,"11,221,600"
