,close,high,low,open,volume
2015. 07. 23.,0.145931,0.149766,0.145099,0.148648,"3,208"
2015. 07. 22.,0.148667,0.150695,0.139933,0.145036,"3,205"
2015. 07. 21.,0.145245,0.157175,0.142296,0.156525,"3,640"
2015. 07. 20.,0.156230,0.158547,0.150598,0.153399,"3,922"
2015. 07. 19.,0.151695,0.152557,0.144263,0.144850,"3,168"
2015. 07. 18.,0.144748,0.151161,0.142458,0.146922,"3,841"
2015. 07. 17.,0.146960,0.152672,0.140624,0.151771,"2,391"
2015. 07. 16.,0.152843,0.163363,0.150774,0.159612,"4,349"
2015. 07. 15.,0.159744,0.162482,0.157152,0.159503,"2,112"
2015. 07. 14.,0.159666,0.169208,0.156063,0.159760,"4,204"
2015. 07. 13.,0.159886,0.164191,0.148941,0.157150,"3,354"
2015. 07. 12.,0.157227,0.163915,0.152625,0.156632,"2,874"
2015. 07. 11.,0.156607,0.166250,0.153107,0.157625,"6,112"
2015. 07. 10.,0.157696,0.166645,0.151900,0.151900,"4,580"
2015. 07. 09.,0.152000,0.163427,0.150927,0.163397,"4,171"
2015. 07. 08.,0.163283,0.171093,0.159192,0.168576,"4,148"
2015. 07. 07.,0.168878,0.173943,0.162298,0.172942,"3,462"
2015. 07. 06.,0.172932,0.188310,0.167631,0.188291,"6,100"
2015. 07. 05.,0.186498,0.186498,0.165561,0.169138,"5,781"
2015. 07. 04.,0.169196,0.170055,0.159216,0.164094,"4,091"
2015. 07. 03.,0.164015,0.169369,0.162638,0.166345,"4,173"
2015. 07. 02.,0.166213,0.174107,0.162662,0.166103,"4,535"
2015. 07. 01.,0.165800,0.168186,0.161418,0.162213,"4,741"
2015. 06. 30.,0.161212,0.162196,0.155087,0.155921,"6,571"
2015. 06. 29.,0.155892,0.159463,0.152400,0.155958,"6,012"
2015. 06. 28.,0.157609,0.158546,0.150541,0.155221,"4,491"
2015. 06. 27.,0.155277,0.166141,0.149624,0.157522,"5,245"
2015. 06. 26.,0.157529,0.170153,0.150339,0.167044,"5,420"
2015. 06. 25.,0.166972,0.172373,0.157131,0.160308,"7,575"
2015. 06. 24.,0.160314,0.168364,0.144800,0.148431,"5,828"
2015. 06. 23.,0.148450,0.153379,0.143268,0.145575,"6,256"
2015. 06. 22.,0.150702,0.150702,0.142519,0.145354,"6,732"
2015. 06. 21.,0.145184,0.148461,0.135532,0.139818,"8,199"
2015. 06. 20.,0.139829,0.157607,0.138320,0.157607,"7,616"
2015. 06. 19.,0.157551,0.163601,0.134429,0.148389,"9,143"
2015. 06. 18.,0.148309,0.155987,0.145739,0.147589,"6,820"
2015. 06. 17.,0.149456,0.173828,0.142914,0.153002,"8,558"
2015. 06. 16.,0.152729,0.204548,0.152729,0.176189,"11,901"
2015. 06. 15.,0.176219,0.180691,0.158244,0.158686,"9,022"
2015. 06. 14.,0.158732,0.168320,0.137891,0.150556,"8,085"
2015. 06. 13.,0.149440,0.156560,0.142174,0.143528,"7,349"
2015. 06. 12.,0.143575,0.155345,0.133119,0.133409,"6,685"
2015. 06. 11.,0.133399,0.147119,0.129811,0.133295,"5,992"
2015. 06. 10.,0.133312,0.136478,0.124796,0.130451,"5,400"
2015. 06. 09.,0.130482,0.130482,0.124972,0.126142,"5,616"
2015. 06. 08.,0.126151,0.128931,0.120938,0.122907,"5,498"
2015. 06. 07.,0.123189,0.125908,0.118620,0.123968,"3,666"
2015. 06. 06.,0.123967,0.124321,0.114701,0.118848,"3,392"
2015. 06. 05.,0.118882,0.127561,0.118753,0.126187,"3,045"
2015. 06. 04.,0.126158,0.133484,0.124203,0.124281,"5,902"
2015. 06. 03.,0.124244,0.126945,0.111277,0.111314,"4,803"
2015. 06. 02.,0.113230,0.119485,0.108629,0.114936,"4,098"
2015. 06. 01.,0.114935,0.121292,0.110437,0.118369,"3,678"
2015. 05. 31.,0.118253,0.124885,0.116106,0.122558,"4,941"
2015. 05. 30.,0.122688,0.127692,0.121709,0.126274,"3,605"
2015. 05. 29.,0.126285,0.129503,0.123622,0.126490,"3,586"
2015. 05. 28.,0.126755,0.135579,0.123567,0.135579,"3,755"
2015. 05. 27.,0.135573,0.150509,0.132249,0.138823,"6,554"
2015. 05. 26.,0.136545,0.143412,0.130815,0.130815,"6,317"
2015. 05. 25.,0.131028,0.132528,0.119926,0.122776,"4,915"
2015. 05. 24.,0.124246,0.125487,0.120248,0.120248,"3,212"
2015. 05. 23.,0.120270,0.124532,0.120081,0.124532,"3,924"
2015. 05. 22.,0.124621,0.128086,0.114141,0.114836,"5,371"
2015. 05. 21.,0.115416,0.119977,0.108793,0.111035,"4,030"
2015. 05. 20.,0.111010,0.111010,0.067991,0.068009,"5,098"
2015. 05. 19.,0.068053,0.122982,0.068037,0.116254,"6,287"
2015. 05. 18.,0.116180,0.134358,0.114017,0.132565,"7,258"
2015. 05. 17.,0.132816,0.133262,0.103430,0.115454,"9,533"
2015. 05. 16.,0.117813,0.133471,0.112528,0.121018,"9,338"
2015. 05. 15.,0.122347,0.122867,0.082025,0.102938,"12,341"
2015. 05. 14.,0.103192,0.103192,0.069101,0.088181,"8,338"
2015. 05. 13.,0.087794,0.094122,0.076454,0.076454,"6,748"
2015. 05. 12.,0.076537,0.078428,0.074380,0.074761,"5,171"
2015. 05. 11.,0.074724,0.078685,0.071209,0.071209,"5,613"
2015. 05. 10.,0.071251,0.075172,0.070933,0.073471,"4,452"
2015. 05. 09.,0.074623,0.079168,0.072419,0.076258,"4,808"
2015. 05. 08.,0.076282,0.081273,0.074146,0.076704,"5,780"
2015. 05. 07.,0.076384,0.082578,0.072717,0.079007,"6,836"
2015. 05. 06.,0.079129,0.079503,0.073427,0.079104,"5,974"
2015. 05. 05.,0.079814,0.080013,0.067775,0.070110,"6,225"
2015. 05. 04.,0.070104,0.072174,0.066419,0.070745,"5,143"
2015. 05. 03.,0.070750,0.077234,0.066748,0.070664,"5,010"
