,close,high,low,open,volume
2018. 01. 14.,409.33,450.96,382.80,438.18,"327,155"
2018. 01. 13.,433.01,456.46,418.88,418.88,"489,287"
2018. 01. 12.,419.32,454.44,378.46,398.34,"373,583"
2018. 01. 11.,396.61,474.19,372.98,458.39,"656,849"
2018. 01. 10.,466.70,506.33,425.81,469.00,"846,642"
2018. 01. 09.,465.59,478.21,415.28,419.92,"502,374"
2018. 01. 08.,419.86,483.98,367.75,401.18,"1,136,510"
2018. 01. 07.,397.72,406.13,364.01,377.55,"822,460"
2018. 01. 06.,377.78,389.13,365.11,373.31,"465,537"
2018. 01. 05.,380.11,395.69,356.26,366.43,"426,543"
2018. 01. 04.,368.46,397.02,353.17,376.58,"734,384"
2018. 01. 03.,376.05,395.28,352.05,378.55,"1,000,590"
2018. 01. 02.,377.54,393.92,335.60,343.79,"2,011,340"
2018. 01. 01.,343.12,357.18,325.32,338.14,"890,956"
2017. 12. 31.,337.33,356.44,327.64,335.87,"1,244,940"
2017. 12. 30.,338.29,358.80,316.14,355.22,"1,431,870"
2017. 12. 29.,354.17,376.42,309.60,309.80,"1,810,640"
2017. 12. 28.,307.12,325.38,274.87,324.47,"1,343,160"
2017. 12. 27.,328.36,374.18,305.63,351.39,"1,836,280"
2017. 12. 26.,350.71,374.19,346.01,359.69,"1,160,140"
2017. 12. 25.,361.56,385.70,324.59,330.04,"1,348,280"
2017. 12. 24.,327.68,336.96,278.30,331.23,"1,014,880"
2017. 12. 23.,327.43,374.59,327.43,342.86,"1,771,260"
2017. 12. 22.,338.76,407.32,255.38,376.30,"1,883,090"
2017. 12. 21.,374.96,404.12,268.23,268.63,"2,464,550"
2017. 12. 20.,268.26,279.02,223.24,250.95,"1,359,590"
2017. 12. 19.,251.13,309.76,244.78,278.71,"1,569,900"
2017. 12. 18.,279.74,299.33,262.08,275.88,"1,017,940"
2017. 12. 17.,276.11,292.86,265.08,269.65,"1,731,570"
2017. 12. 16.,269.83,299.87,233.69,233.69,"1,696,420"
2017. 12. 15.,232.96,232.96,197.49,207.56,"1,152,550"
2017. 12. 14.,210.60,238.28,200.40,219.99,"918,112"
2017. 12. 13.,220.20,243.94,198.81,224.95,"1,126,430"
2017. 12. 12.,224.00,226.43,174.60,181.37,"1,439,410"
2017. 12. 11.,182.00,190.13,155.42,157.76,"1,022,160"
2017. 12. 10.,156.03,168.70,150.03,156.59,"1,065,200"
2017. 12. 09.,156.29,191.81,140.70,174.20,"1,349,820"
2017. 12. 08.,174.26,180.61,139.21,159.33,"1,120,830"
2017. 12. 07.,157.57,158.47,130.12,133.31,"920,785"
2017. 12. 06.,135.88,160.41,130.50,152.38,"1,177,340"
2017. 12. 05.,153.86,158.47,107.82,109.63,"966,945"
2017. 12. 04.,109.53,109.53,100.44,101.23,"817,448"
2017. 12. 03.,101.71,109.53,95.98,99.83,"550,355"
2017. 12. 02.,99.78,105.79,93.68,94.07,"626,140"
2017. 12. 01.,94.27,98.29,89.32,94.69,"754,948"
2017. 11. 30.,94.97,109.72,81.46,92.07,"680,884"
2017. 11. 29.,90.88,110.53,89.40,102.47,"645,841"
2017. 11. 28.,102.41,114.86,96.61,102.87,"763,592"
2017. 11. 27.,102.97,109.29,89.84,91.53,"863,021"
2017. 11. 26.,91.54,95.37,85.74,89.84,"527,502"
2017. 11. 25.,89.84,97.29,86.58,90.60,"512,575"
2017. 11. 24.,90.64,98.60,86.60,90.45,"499,804"
2017. 11. 23.,89.20,100.28,86.55,92.64,"508,324"
