,close,high,low,open,volume
2017. 09. 24.,5.16,5.27,5.07,5.26,"2,969,910"
2017. 09. 23.,5.27,5.27,4.93,4.98,"5,412,700"
2017. 09. 22.,4.96,5.21,4.83,5.03,"6,049,430"
2017. 09. 21.,5.02,5.65,4.99,5.42,"6,283,640"
2017. 09. 20.,5.45,5.82,5.26,5.81,"11,062,000"
2017. 09. 19.,5.82,6.76,5.78,6.53,"15,557,000"
2017. 09. 18.,6.46,6.66,5.15,5.15,"16,419,900"
2017. 09. 17.,5.08,5.67,4.65,5.63,"11,607,000"
2017. 09. 16.,5.57,6.93,5.23,5.93,"17,010,600"
2017. 09. 15.,6.01,7.49,3.77,6.52,"19,928,800"
2017. 09. 14.,6.46,11.26,6.26,11.08,"13,122,700"
2017. 09. 13.,11.19,11.65,10.47,11.36,"16,480,300"
2017. 09. 12.,11.41,13.80,11.01,11.83,"18,006,300"
2017. 09. 11.,11.83,12.40,10.38,11.45,"31,587,100"
2017. 09. 10.,11.42,12.34,10.15,12.34,"21,907,000"
2017. 09. 09.,12.36,14.73,11.00,12.54,"26,475,000"
2017. 09. 08.,12.47,19.47,11.42,19.47,"23,469,000"
2017. 09. 07.,19.40,22.41,9.34,9.82,"34,848,700"
2017. 09. 06.,9.68,10.55,8.24,8.97,"13,079,500"
2017. 09. 05.,9.03,10.96,6.23,9.15,"88,734,200"
2017. 09. 04.,9.03,21.20,8.46,20.77,"64,300,800"
2017. 09. 03.,20.85,29.06,18.84,28.41,"60,751,100"
2017. 09. 02.,28.55,33.02,25.32,32.95,"60,982,700"
2017. 09. 01.,33.34,36.92,30.31,33.55,"56,578,600"
2017. 08. 31.,33.58,35.17,27.06,27.64,"46,054,400"
2017. 08. 30.,27.36,32.38,24.70,31.92,"33,471,700"
2017. 08. 29.,32.48,35.37,28.47,32.54,"60,918,800"
2017. 08. 28.,32.84,41.54,28.52,40.78,"57,085,600"
2017. 08. 27.,40.83,43.17,35.72,36.45,"72,960,100"
2017. 08. 26.,34.76,34.82,26.27,26.34,"8,036,550"
2017. 08. 25.,26.32,28.23,24.17,27.76,"5,318,770"
2017. 08. 24.,27.67,29.21,18.88,22.41,"12,398,700"
2017. 08. 23.,22.37,23.29,12.78,13.91,"8,823,000"
2017. 08. 22.,13.99,15.57,12.82,15.34,"8,898,470"
2017. 08. 21.,15.30,20.25,14.16,20.25,"11,376,500"
2017. 08. 20.,20.37,20.58,18.98,20.38,"6,789,300"
