,close,high,low,open,volume
2017. 10. 10.,1.54,1.54,1.23,1.29,"347,578"
2017. 10. 09.,1.28,1.41,1.22,1.39,"440,571"
2017. 10. 08.,1.38,1.49,1.27,1.39,"548,347"
2017. 10. 07.,1.38,1.51,1.33,1.49,"591,665"
2017. 10. 06.,1.50,1.67,1.46,1.56,"506,489"
2017. 10. 05.,1.56,1.65,1.50,1.61,"308,565"
2017. 10. 04.,1.61,1.82,1.57,1.67,"402,986"
2017. 10. 03.,1.67,1.80,1.54,1.68,"798,011"
2017. 10. 02.,1.67,1.87,1.59,1.83,"987,381"
2017. 10. 01.,1.83,2.05,1.77,1.79,"861,326"
2017. 09. 30.,1.78,1.84,1.68,1.69,"493,297"
2017. 09. 29.,1.73,1.92,1.66,1.84,"711,287"
2017. 09. 28.,1.84,2.15,1.77,2.02,"1,352,280"
2017. 09. 27.,2.05,2.23,1.99,2.10,"1,166,790"
2017. 09. 26.,2.11,2.11,1.91,1.98,"952,795"
2017. 09. 25.,1.95,2.21,1.85,2.03,"1,532,320"
2017. 09. 24.,2.04,2.26,2.04,2.22,"792,014"
2017. 09. 23.,2.25,2.35,2.12,2.28,"985,438"
2017. 09. 22.,2.28,2.64,2.05,2.64,"1,801,390"
2017. 09. 21.,2.64,3.31,2.32,3.26,"1,651,140"
2017. 09. 20.,3.27,3.37,3.08,3.14,"634,895"
2017. 09. 19.,3.15,3.70,3.03,3.69,"1,106,560"
2017. 09. 18.,3.68,3.76,3.11,3.14,"1,167,100"
2017. 09. 17.,3.15,3.19,2.85,3.12,"368,094"
2017. 09. 16.,3.12,3.27,2.87,2.93,"546,309"
2017. 09. 15.,2.94,3.14,2.21,2.69,"1,323,940"
2017. 09. 14.,2.68,3.65,2.52,3.55,"1,654,330"
2017. 09. 13.,3.54,3.72,3.16,3.44,"2,596,600"
2017. 09. 12.,3.44,3.55,3.22,3.27,"1,514,790"
2017. 09. 11.,3.27,3.32,2.96,3.00,"980,299"
2017. 09. 10.,3.03,3.10,2.87,3.04,"418,578"
2017. 09. 09.,3.05,3.11,2.93,3.03,"271,862"
2017. 09. 08.,3.02,3.41,2.86,3.21,"814,988"
2017. 09. 07.,3.21,3.29,2.93,3.24,"907,597"
2017. 09. 06.,3.25,3.39,2.87,2.94,"1,032,530"
2017. 09. 05.,2.91,2.99,2.58,2.95,"871,231"
2017. 09. 04.,2.94,3.27,2.61,3.26,"1,348,520"
2017. 09. 03.,3.28,3.44,2.66,2.70,"1,776,920"
2017. 09. 02.,2.74,3.25,2.57,3.06,"1,125,150"
2017. 09. 01.,3.01,3.19,2.60,3.08,"2,975,660"
2017. 08. 31.,3.10,3.70,3.02,3.30,"4,709,340"
2017. 08. 30.,3.36,3.46,2.36,2.55,"5,160,300"
2017. 08. 29.,2.52,2.68,1.91,1.96,"2,705,020"
2017. 08. 28.,1.97,2.04,1.77,1.96,"700,963"
2017. 08. 27.,1.96,2.00,1.59,1.59,"849,770"
2017. 08. 26.,1.61,1.61,1.42,1.47,"277,921"
2017. 08. 25.,1.47,1.57,1.41,1.51,"199,271"
2017. 08. 24.,1.52,1.53,1.35,1.47,"171,793"
2017. 08. 23.,1.47,1.52,1.39,1.45,"161,634"
2017. 08. 22.,1.45,1.55,1.29,1.43,"143,167"
2017. 08. 21.,1.43,1.63,1.43,1.51,"229,817"
2017. 08. 20.,1.54,1.56,1.37,1.45,"197,457"
2017. 08. 19.,1.46,1.46,1.24,1.39,"211,139"
2017. 08. 18.,1.39,1.64,1.29,1.52,"467,703"
2017. 08. 17.,1.50,1.62,1.46,1.60,"311,803"
2017. 08. 16.,1.64,1.71,1.47,1.57,"711,771"
2017. 08. 15.,1.57,1.88,1.52,1.80,"747,440"
2017. 08. 14.,1.80,2.05,1.70,1.95,"1,128,680"
2017. 08. 13.,1.90,1.96,1.43,1.43,"1,983,850"
2017. 08. 12.,1.43,1.45,1.27,1.31,"311,435"
2017. 08. 11.,1.31,1.32,1.13,1.20,"224,994"
2017. 08. 10.,1.19,1.25,1.13,1.13,"251,068"
2017. 08. 09.,1.13,1.23,1.10,1.19,"149,309"
2017. 08. 08.,1.19,1.28,1.12,1.17,"285,729"
2017. 08. 07.,1.14,1.21,0.967018,0.989171,"460,537"
2017. 08. 06.,0.991355,1.09,0.952391,0.976587,"142,223"
2017. 08. 05.,0.976350,1.06,0.935666,0.940915,"146,429"
2017. 08. 04.,0.941331,0.966360,0.881712,0.894759,"73,502"
2017. 08. 03.,0.893759,0.956714,0.882967,0.889719,"131,043"
2017. 08. 02.,0.888175,0.909612,0.833904,0.867006,"71,396"
2017. 08. 01.,0.863855,0.900034,0.752093,0.845244,"117,576"
2017. 07. 31.,0.853145,0.910533,0.793015,0.910533,"78,791"
2017. 07. 30.,0.903480,0.936043,0.809855,0.866220,"46,562"
2017. 07. 29.,0.866212,0.873931,0.795776,0.833954,"46,596"
2017. 07. 28.,0.837127,0.896623,0.768555,0.877453,"107,556"
2017. 07. 27.,0.874800,0.909032,0.835375,0.866830,"82,798"
2017. 07. 26.,0.859853,0.926183,0.779596,0.900962,"92,883"
2017. 07. 25.,0.900453,0.997892,0.794586,0.966996,"151,310"
2017. 07. 24.,0.967100,1.09,0.858288,0.868797,"182,197"
2017. 07. 23.,0.869780,0.893902,0.820834,0.885559,"38,609"
2017. 07. 22.,0.885558,0.899290,0.802090,0.826024,"75,508"
2017. 07. 21.,0.826216,0.881050,0.807041,0.850572,"107,721"
2017. 07. 20.,0.848948,0.881240,0.654227,0.654227,"205,443"
2017. 07. 19.,0.668954,0.724741,0.645506,0.692665,"114,779"
2017. 07. 18.,0.688882,0.747871,0.622906,0.663452,"97,711"
2017. 07. 17.,0.661740,0.737328,0.589573,0.596123,"195,474"
2017. 07. 16.,0.602598,0.712173,0.563667,0.673937,"148,355"
2017. 07. 15.,0.689152,0.728604,0.609493,0.657758,"70,306"
2017. 07. 14.,0.671212,0.817975,0.641662,0.766424,"83,465"
2017. 07. 13.,0.766786,0.864225,0.762313,0.817345,"118,535"
2017. 07. 12.,0.852949,0.852949,0.747174,0.777504,"149,635"
2017. 07. 11.,0.788928,0.871818,0.615120,0.724623,"261,613"
2017. 07. 10.,0.629911,0.934060,0.601060,0.918444,"261,093"
2017. 07. 09.,0.899710,0.961827,0.817537,0.841351,"121,644"
2017. 07. 08.,0.855831,1.05,0.804477,1.01,"234,306"
2017. 07. 07.,1.01,1.16,0.841050,1.13,"532,305"
2017. 07. 06.,1.13,1.23,1.09,1.20,"257,072"
2017. 07. 05.,1.22,1.36,1.14,1.36,"563,802"
2017. 07. 04.,1.36,1.70,0.909095,0.909095,"2,672,690"
2017. 07. 03.,0.921802,0.972438,0.880463,0.920747,"82,523"
2017. 07. 02.,0.889805,0.938902,0.869118,0.886151,"166,958"
2017. 07. 01.,0.898078,0.935892,0.876356,0.919611,"96,537"
2017. 06. 30.,0.919768,1.01,0.905356,1.00,"150,335"
2017. 06. 29.,0.979092,1.02,0.916807,0.981692,"199,762"
2017. 06. 28.,0.981915,1.00,0.868392,0.913619,"195,957"
2017. 06. 27.,0.907703,0.920670,0.760289,0.864918,"130,262"
2017. 06. 26.,0.864918,0.942040,0.722810,0.912267,"182,682"
2017. 06. 25.,0.911918,0.994191,0.895214,0.926444,"84,529"
2017. 06. 24.,0.928266,1.01,0.928266,0.973932,"109,735"
2017. 06. 23.,0.980792,1.11,0.912685,0.965849,"164,614"
2017. 06. 22.,0.965873,1.08,0.801382,0.879457,"232,286"
2017. 06. 21.,0.879457,0.896795,0.799402,0.850483,"40,094"
2017. 06. 20.,0.850483,0.949020,0.792375,0.912132,"146,892"
2017. 06. 19.,0.904150,0.999465,0.860631,0.979808,"188,903"
2017. 06. 18.,0.978571,1.04,0.941483,0.972705,"216,481"
2017. 06. 17.,0.972703,0.972703,0.904739,0.904739,"75,736"
2017. 06. 16.,0.954389,0.954546,0.825447,0.873953,"111,335"
2017. 06. 15.,0.901940,0.948887,0.711733,0.800917,"354,510"
2017. 06. 14.,0.800977,0.946869,0.766664,0.873597,"82,636"
2017. 06. 13.,0.874108,0.959041,0.736090,0.736090,"163,073"
2017. 06. 12.,0.765298,1.02,0.743569,1.00,"209,839"
2017. 06. 11.,1.02,1.04,0.936918,1.01,"174,959"
2017. 06. 10.,1.01,1.02,0.920536,0.963529,"158,366"
2017. 06. 09.,0.962084,0.996485,0.701206,0.703496,"471,352"
2017. 06. 08.,0.705534,0.744513,0.662220,0.672920,"74,622"
2017. 06. 07.,0.669555,0.772959,0.653179,0.770578,"114,399"
2017. 06. 06.,0.770354,0.789461,0.605204,0.681812,"190,706"
2017. 06. 05.,0.679753,0.696356,0.529401,0.548516,"171,676"
2017. 06. 04.,0.548239,0.618668,0.476908,0.481698,"100,636"
2017. 06. 03.,0.483002,0.542683,0.483002,0.510472,"103,213"
2017. 06. 02.,0.510697,0.537509,0.484197,0.537118,"87,354"
2017. 06. 01.,0.536875,0.536962,0.427244,0.434612,"97,272"
2017. 05. 31.,0.434769,0.452064,0.376714,0.428547,"84,282"
2017. 05. 30.,0.426776,0.446595,0.393719,0.434131,"79,084"
2017. 05. 29.,0.433627,0.455037,0.414372,0.427473,"60,684"
2017. 05. 28.,0.428347,0.488945,0.410804,0.410804,"44,492"
2017. 05. 27.,0.418323,0.472117,0.371703,0.448141,"54,083"
2017. 05. 26.,0.445393,0.554606,0.431210,0.453132,"46,327"
2017. 05. 25.,0.456612,0.589027,0.450056,0.522988,"95,981"
2017. 05. 24.,0.523613,0.566901,0.489669,0.498190,"178,851"
2017. 05. 23.,0.497590,0.534276,0.425693,0.431740,"152,495"
2017. 05. 22.,0.432462,0.468204,0.405001,0.416235,"158,465"
2017. 05. 21.,0.414839,0.488446,0.414839,0.449312,"84,156"
2017. 05. 20.,0.449473,0.491780,0.432794,0.465979,"68,930"
2017. 05. 19.,0.466487,0.474712,0.404879,0.467060,"99,650"
2017. 05. 18.,0.466791,0.468961,0.399830,0.447670,"39,562"
2017. 05. 17.,0.447909,0.468302,0.393877,0.426282,"103,509"
2017. 05. 16.,0.438086,0.453376,0.415690,0.437780,"45,719"
2017. 05. 15.,0.436881,0.480492,0.425713,0.479757,"23,185"
2017. 05. 14.,0.479475,0.480651,0.432284,0.450461,"35,918"
2017. 05. 13.,0.449024,0.453305,0.401307,0.444220,"42,863"
2017. 05. 12.,0.445140,0.494224,0.427058,0.484732,"42,016"
2017. 05. 11.,0.484217,0.504429,0.454404,0.459272,"49,355"
2017. 05. 10.,0.458449,0.492955,0.439858,0.448570,"59,720"
2017. 05. 09.,0.449396,0.544447,0.422462,0.544381,"65,980"
2017. 05. 08.,0.544211,0.544211,0.425803,0.491593,"74,530"
2017. 05. 07.,0.491528,0.519124,0.462526,0.462526,"43,670"
2017. 05. 06.,0.462496,0.499354,0.450148,0.459231,"60,556"
2017. 05. 05.,0.453743,0.502972,0.448120,0.478995,"78,014"
2017. 05. 04.,0.477906,0.526513,0.432284,0.514434,"101,313"
2017. 05. 03.,0.514217,0.538704,0.435269,0.474627,"193,835"
2017. 05. 02.,0.474314,0.474320,0.363964,0.380143,"132,270"
2017. 05. 01.,0.380962,0.386082,0.330253,0.347201,"64,683"
2017. 04. 30.,0.338296,0.347129,0.323054,0.331766,"60,314"
2017. 04. 29.,0.330458,0.347195,0.324230,0.327364,"35,801"
2017. 04. 28.,0.327026,0.345847,0.316634,0.328391,"23,729"
2017. 04. 27.,0.328388,0.346962,0.317972,0.345825,"40,806"
2017. 04. 26.,0.345613,0.347344,0.285675,0.305073,"56,172"
2017. 04. 25.,0.311495,0.339982,0.301563,0.336395,"55,448"
2017. 04. 24.,0.336252,0.337291,0.306236,0.327527,"36,161"
2017. 04. 23.,0.327527,0.366833,0.322079,0.357256,"27,080"
2017. 04. 22.,0.357342,0.374009,0.294527,0.313804,"53,642"
2017. 04. 21.,0.313633,0.321159,0.283127,0.319550,"33,184"
2017. 04. 20.,0.319550,0.329460,0.271381,0.315232,"49,001"
2017. 04. 19.,0.309676,0.332172,0.304461,0.327647,"25,146"
2017. 04. 18.,0.327526,0.338398,0.304074,0.319895,"31,597"
2017. 04. 17.,0.314754,0.364128,0.308436,0.332434,"37,037"
2017. 04. 16.,0.332347,0.380441,0.307429,0.316446,"73,191"
2017. 04. 15.,0.316422,0.366705,0.268545,0.285635,"79,930"
2017. 04. 14.,0.285760,0.326268,0.248036,0.248267,"96,482"
2017. 04. 13.,0.248044,0.264848,0.222464,0.252542,"80,310"
2017. 04. 12.,0.263935,0.264454,0.237691,0.260292,"29,048"
2017. 04. 11.,0.262040,0.279892,0.231895,0.259939,"31,856"
2017. 04. 10.,0.259863,0.263065,0.237280,0.244119,"33,355"
2017. 04. 09.,0.244236,0.271315,0.239359,0.267714,"47,976"
2017. 04. 08.,0.267573,0.302143,0.248837,0.282275,"45,053"
2017. 04. 07.,0.283298,0.309733,0.227806,0.257004,"74,661"
2017. 04. 06.,0.257819,0.286461,0.232736,0.262377,"45,977"
2017. 04. 05.,0.262137,0.283442,0.237691,0.273998,"63,488"
2017. 04. 04.,0.274040,0.294987,0.264054,0.282298,"29,302"
2017. 04. 03.,0.281876,0.294983,0.260306,0.279615,"54,780"
2017. 04. 02.,0.275596,0.316873,0.266201,0.316574,"63,445"
2017. 04. 01.,0.316542,0.320567,0.290984,0.308131,"33,805"
2017. 03. 31.,0.299778,0.327432,0.289009,0.318833,"52,448"
