,close,high,low,open,volume
2017. 09. 08.,0.081550,0.096653,0.064907,0.067827,"1,880"
2017. 09. 07.,0.067827,0.067829,0.057143,0.057143,"3,311"
2017. 09. 06.,0.057143,0.060352,0.054886,0.057972,451
2017. 09. 05.,0.057972,0.058804,0.041660,0.056041,"1,156,340"
2017. 09. 04.,0.056653,0.128125,0.051508,0.109926,"4,568,850"
2017. 09. 03.,0.112362,0.139340,0.104496,0.138987,"5,362,440"
2017. 09. 02.,0.140053,0.176484,0.125146,0.172681,"8,672,000"
2017. 09. 01.,0.173036,0.190960,0.171816,0.187783,"3,298,480"
2017. 08. 31.,0.187783,0.200893,0.185077,0.197504,"2,681,500"
2017. 08. 30.,0.198101,0.229984,0.152084,0.229984,"11,348,900"
2017. 08. 29.,0.230286,0.240887,0.228623,0.232930,"5,284,410"
2017. 08. 28.,0.234442,0.246522,0.228211,0.241178,"4,223,700"
2017. 08. 27.,0.241630,0.260213,0.230134,0.234209,"5,238,990"
2017. 08. 26.,0.234058,0.243837,0.229546,0.242978,"3,459,540"
2017. 08. 25.,0.242978,0.253048,0.238451,0.253048,"3,718,990"
2017. 08. 24.,0.252909,0.297604,0.238689,0.276288,"6,074,270"
2017. 08. 23.,0.279839,0.323096,0.261051,0.263492,"10,956,900"
2017. 08. 22.,0.252281,0.255482,0.225161,0.239862,"7,478,420"
